VCE_ID,Month,Stage,D1,D2,D3,MuseumSpecimenKey,Species,Lat_Final,Long_Final,Country,State,County,Town,Locality,Collection,Sex,Comments
832,7,adult,-106.07,NA,NA,NBM- 001132,Anax junius,44.9833,-64.05,Canada,Nova Scotia,Hants,,"ponds, Wentworth Creek Road from Highway 14",New Brunswick Museum,M,Young appearance
79,NA,adult,-128.43,NA,NA,106833,Anax junius,44.9833,-68.7167,United States,Maine,Penobscot ,,", back field and stream,  Bennoch Road,  Rodgers farm",Maine State Museum,M,DATE UNKNOWN
871,7,adult,-74.7,NA,NA,25882,Anax junius,44.9916,-79.942,Canada,Ontario,,,"Georgian Bay, Go Home Bay",Royal Ontario Museum,M,
622,9,adult,-131.87,NA,NA,CNC025,Anax junius,45.0176,-73.2424,Canada,Quebec,,Clarenceville,,Canadian National Collection,,
618,9,adult,-136.59,NA,NA,CNC021,Anax junius,45.0176,-73.2424,Canada,Quebec,,Clarenceville,,Canadian National Collection,,
614,9,adult,-149.66,NA,NA,CNC018,Anax junius,45.0176,-73.2424,Canada,Quebec,,Clarenceville,,Canadian National Collection,,
11038,5,adult,-72.28,NA,NA,ML510.1,Anax junius,45.0272,-93.3317,United States,Minnesota,Hennepin,Robbinsdale,,Vermont Center for Ecostudies,F,
661,7,adult,-84.4,NA,NA,333146,Anax junius,45.131,-93.0519,United States,Minnesota,,,"Minneapolis, Lake Amelia",USNM,M  ,
836,8,adult,-75.95,NA,NA,NBM- 001218,Anax junius,45.1333,-66.5333,Canada,New Brunswick,Charlotte,,"<Split Pond>, Highway 1",New Brunswick Museum,M,Mature appearance
844,7,Teneral,-109.92,NA,NA,NBM- 007289,Anax junius,45.18,-66.16,Canada,New Brunswick,Saint John,,"Lorneville, Dexter Residence, Coleson Cove",New Brunswick Museum,M,
1043,6,adult,-94.35,NA,NA,CNC035,Anax junius,45.2213,-74.7704,Canada,Ontario,,Apple Hill,,Canadian National Collection,M,
1046,6,adult,-112.69,NA,NA,CNC038,Anax junius,45.2213,-74.7704,Canada,Ontario,,Apple Hill,,Canadian National Collection,M,
1076,5,exuviae,-134.85,NA,NA,CNC068,Anax junius,45.2267,-75.2371,Canada,Ontario,Prescott-Russell,Russell,"Embrun sewage lagoons, marshy shoreline of shallow, man made pond",Canadian National Collection,,
624,10,adult,-125.67,NA,NA,CNC027,Anax junius,45.2306,-77.9385,Canada,Ontario,,Maynooth,,Canadian National Collection,,
854,5,adult,-84.84,NA,NA,NBM- 014002,Anax junius,45.2351,-66.067,Canada,New Brunswick,Saint John,,Harrigan Lake,New Brunswick Museum,M,Mature appearance
860,8,adult,-90.9,NA,NA,NBM- 014861,Anax junius,45.2351,-66.067,Canada,New Brunswick,Saint John,,Harrigan Lake,New Brunswick Museum,M,Mature appearance
833,7,adult,-105.38,NA,NA,NBM- 001134,Anax junius,45.2833,-63.3,Canada,Nova Scotia,Colchester,,"Round Pond, east side Highway 102, 86km(51.5mi) from Halifax",New Brunswick Museum,M,Mature appearance
857,8,adult,-98.77,NA,NA,NBM- 014217,Anax junius,45.3025,-66.0589,Canada,New Brunswick,Saint John,,"Crystal Lake, north end",New Brunswick Museum,M,Mature appearance
855,7,adult,-80.71,NA,NA,NBM- 014090,Anax junius,45.3048,-66.0567,Canada,New Brunswick,Saint John,,"Frying Pan Lake, west end",New Brunswick Museum,M,Mature appearance
853,7,Teneral,-119.01,NA,NA,NBM- 013480,Anax junius,45.3048,-66.0567,Canada,New Brunswick,Saint John,,"Frying Pan Lake, west end",New Brunswick Museum,F,
946,4,adult,-77.85,NA,NA,345,Anax junius,45.3298,-94.6986,United States,Minnesota,Stearns,,Lake Koronis,Paulson Collection,M,
945,4,adult,NA,NA,NA,344,Anax junius,45.3298,-94.6986,United States,Minnesota,Stearns,,Lake Koronis,Paulson Collection,M,
1063,6,adult,-65.47,NA,NA,CNC055,Anax junius,45.3319,-71.751,Canada,Quebec,,Johnville,Sphagnum Bog,Canadian National Collection,M,
1064,6,adult,-69.93,NA,NA,CNC056,Anax junius,45.3319,-71.751,Canada,Quebec,,Johnville,Sphagnum Bog,Canadian National Collection,F,
1060,6,adult,-70.15,NA,NA,CNC052,Anax junius,45.3319,-71.751,Canada,Quebec,,Johnville,Sphagnum Bog,Canadian National Collection,M,
1061,7,adult,-82.87,NA,NA,CNC053,Anax junius,45.3319,-71.751,Canada,Quebec,,Johnville,Sphagnum Bog,Canadian National Collection,M,
1059,7,adult,-83.27,NA,NA,CNC051,Anax junius,45.3319,-71.751,Canada,Quebec,,Johnville,Sphagnum Bog,Canadian National Collection,M,
1065,6,adult,-83.43,NA,NA,CNC057,Anax junius,45.3319,-71.751,Canada,Quebec,,Johnville,Sphagnum Bog,Canadian National Collection,F,
1054,7,adult,-114.11,NA,NA,CNC046,Anax junius,45.3319,-71.751,Canada,Quebec,,Johnville,Sphagnum Bog,Canadian National Collection,M,
1062,7,adult,-124.25,NA,NA,CNC054,Anax junius,45.3319,-71.751,Canada,Quebec,,Johnville,Sphagnum Bog,Canadian National Collection,M,
1056,7,adult,-124.5,NA,NA,CNC048,Anax junius,45.3319,-71.751,Canada,Quebec,,Johnville,Sphagnum Bog,Canadian National Collection,M,
1058,7,adult,-129.37,NA,NA,CNC050,Anax junius,45.3319,-71.751,Canada,Quebec,,Johnville,Sphagnum Bog,Canadian National Collection,M,
1055,7,adult,-132.09,NA,NA,CNC047,Anax junius,45.3319,-71.751,Canada,Quebec,,Johnville,Sphagnum Bog,Canadian National Collection,M,
1057,7,adult,-137.13,NA,NA,CNC049,Anax junius,45.3319,-71.751,Canada,Quebec,,Johnville,Sphagnum Bog,Canadian National Collection,M,
876,6,adult,-90.17,NA,NA,25891,Anax junius,45.3384,-76.2862,Canada,Ontario,,,Mississippi River 8 miles south of Arnprior,Royal Ontario Museum,M,
1071,5,adult,-70.08,NA,NA,CNC063,Anax junius,45.351,-75.9183,Canada,Ontario,,Ottawa,South March,Canadian National Collection,M,
856,7,adult,-69.78,NA,NA,NBM- 014152,Anax junius,45.38,-66.27,Canada,New Brunswick,Kings,,"Nerepis Marsh, woods road off road between Woodmans Point and Keatings Corner, at Goose Creek Dam",New Brunswick Museum,M,Mature appearance
1041,6,adult,-64.96,NA,NA,CNC033,Anax junius,45.3949,-75.8433,Canada,Quebec,,Aylmer,Queen Park,Canadian National Collection,M,
621,5,adult,-81.22,NA,NA,CNC024,Anax junius,45.419,-75.6946,Canada,Ontario,,Ottawa,,Canadian National Collection,,
1049,4,adult,-67.2,NA,NA,CNC041,Anax junius,45.4209,-75.698,Canada,Ontario,,Ottawa,,Canadian National Collection,M,
1052,4,adult,-75.2,NA,NA,CNC044,Anax junius,45.4209,-75.698,Canada,Ontario,,Ottawa,,Canadian National Collection,M,
619,NA,adult,-157.09,NA,NA,CNC022,Anax junius,45.4212,-75.6998,Canada,Ontario,,Ottawa,,Canadian National Collection,,date hard to read
1070,7,adult,-94.67,NA,NA,CNC062,Anax junius,45.4391,-75.4936,Canada,Ontario,,Ottawa,Mer Bleue,Canadian National Collection,M,
1051,5,adult,-73.9,NA,NA,CNC043,Anax junius,45.4862,-76.0734,Canada,Ontario,,Ottawa,Constance Bay,Canadian National Collection,M,
620,9,adult,-163.38,NA,NA,CNC023,Anax junius,45.5195,-74.4658,Canada,Ontario,,St. Davids,St. Davids,Canadian National Collection,,
626,NA,adult,-81.41,NA,NA,CNC029,Anax junius,45.5806,-77.2449,Canada,Ontario,,,Golden Lake,Canadian National Collection,,20-??-19??
850,8,adult,-119.01,NA,NA,NBM- 011413,Anax junius,45.5827,-62.7921,Canada,Nova Scotia,Pictou,,"unknown water feature, Green Hill Provincial Park",New Brunswick Museum,M,Mature appearance
435,6,adult,-75.7,-69.79,NA,FSCA0293,Anax junius,45.6508,-88.1714,United States,Wisconsin,Marinette,,", Richard's Motel near Dunbar",Florida State Collection of Arthropods,F,
831,9,Teneral,-108.19,NA,NA,NBM- 000870,Anax junius,45.9,-64.35,Canada,New Brunswick,Westmorland,,"marsh, Sackville Waterfowl Park",New Brunswick Museum,F,Mature appearance
841,8,adult,-67.75,NA,NA,NBM- 004976,Anax junius,45.9223,-67.6394,Canada,New Brunswick,York,,"deadwater on tributary of Pocowogamis Stream, 1.5km(0.9mi) north of Browns Mountain",New Brunswick Museum,M,Mature appearance
1044,6,adult,-78.06,NA,NA,CNC036,Anax junius,45.9516,-76.0213,Canada,Quebec,,Kazubazua,,Canadian National Collection,M,
439,8,adult,-119.14,NA,NA,FSCA0297,Anax junius,45.958,-90.0694,United States,Wisconsin,Price,,", Twin Lakes,  small lake",Florida State Collection of Arthropods,F,
251,6,adult,-82.92,-76.34,NA,FSCA0092,Anax junius,46.0444,-96.4531,United States,Minnesota,Wilkin,,", tenney 6 miles west on SR 55 boisdesouix river",Florida State Collection of Arthropods,M,
852,7,adult,-138.68,NA,NA,NBM- 011849,Anax junius,46.276,-62.9875,Canada,Prince Edward Island,Queens,,"Johnstons River Wildlife Management Area, Highway 21 at Murnaghan Road",New Brunswick Museum,M,Mature appearance
859,9,Teneral,-136.28,NA,NA,NBM- 014749,Anax junius,46.2868,-62.9655,Canada,Prince Edward Island,Queens,,"Glenfinnan River, Tuttys Pond, Tally Road",New Brunswick Museum,F,
848,7,adult,-126.52,NA,NA,NBM- 008219,Anax junius,46.2978,-62.9532,Canada,Prince Edward Island,Queens,,"Glenfinnan Lake, Highway 215",New Brunswick Museum,,Mature appearance
858,8,adult,-138.01,NA,NA,NBM- 014734,Anax junius,46.2978,-62.9532,Canada,Prince Edward Island,Queens,,"Glenfinnan Lake, Highway 215",New Brunswick Museum,M,Mature appearance
249,4,adult,-71.9,NA,NA,FSCA0090,Anax junius,46.315,-86.6525,United States,Michigan,Washtenaw,,", 3rd sister lake",Florida State Collection of Arthropods,M,
250,4,adult,-74.34,NA,NA,FSCA0091,Anax junius,46.315,-86.6525,United States,Michigan,Washtenaw,,", 3rd sister lake",Florida State Collection of Arthropods,F,
842,8,adult,-128.21,NA,NA,NBM- 006394,Anax junius,46.3167,-64.6333,Canada,New Brunswick,Kent,,"gravel pit ponds, Highway 11, just south of Cocagne River",New Brunswick Museum,M,Aged appearance
847,7,adult,-61.88,NA,NA,NBM- 008203,Anax junius,46.3617,-62.5352,Canada,Prince Edward Island,Kings,,"Forest Hill Wildlife Management Area, Upton",New Brunswick Museum,M,Mature appearance
524,5,adult,-70.4,NA,NA,MOS0031659,Anax junius,46.3625,-84.1463,United States,Michigan,Chippewa ,,"near Duck lake, #39-6",University of Michigan,,
851,8,adult,-114.15,NA,NA,NBM- 011725,Anax junius,46.3825,-62.797,Canada,Prince Edward Island,Kings,,Lemon Pond,New Brunswick Museum,M,Mature appearance
843,7,adult,-93.83,NA,NA,NBM- 006395,Anax junius,46.3917,-64.635,Canada,New Brunswick,Kent,,"gravel pit, dirt road from Highway 134 to Highway 535, north of Cocagne",New Brunswick Museum,M,Mature appearance
846,8,adult,-90.61,NA,NA,NBM- 008116,Anax junius,46.3953,-62.9226,Canada,Prince Edward Island,Queens,,Afton Lake,New Brunswick Museum,M,Mature appearance
830,8,adult,-109.07,NA,NA,NBM- 000869,Anax junius,46.4,-63.07,Canada,Prince Edward Island,Queens,,"Campbells Pond, Dalvay|Prince Edward Island National Park",New Brunswick Museum,M,Mature appearance
849,7,adult,-100.68,NA,NA,NBM- 008438,Anax junius,46.4181,-63.7103,Canada,Prince Edward Island,Prince,,"Wilmot Road, New Annan",New Brunswick Museum,M,Mature appearance
861,7,adult,-100.9,NA,NA,NBM- 032567,Anax junius,46.4311,-62.4195,Canada,Prince Edward Island,Kings,,"Naufrage River, Larkin's Pond, Mill Road - Route 307, Selkirk",New Brunswick Museum,M,
507,5,adult,-62.45,NA,NA,MOS0008685,Anax junius,46.5884,-85.5885,United States,Michigan,Chippewa ,,Tahquamenon River State Park,University of Michigan,,
508,5,adult,-65.69,NA,NA,MOS0006117,Anax junius,46.7694,-84.9582,United States,Michigan,Chippewa ,,Whitefish Point,University of Michigan,,
895,7,exuviae,-102.84,NA,NA,KM1,Anax junius,46.8233,-92.0869,United States,Minnesota,St. Louis,Duluth,UMD Bagley Nature Area,Vermont Center for Ecostudies,,
734,6,adult,-54.92,NA,NA,AC001(RM),Anax junius,46.8233,-92.0869,United States,Minnesota,St. Louis,Duluth,Bagley Nature Area,Vermont Center for Ecostudies,M,
743,7,adult,-66.21,NA,NA,MH002(RM),Anax junius,46.8233,-92.0869,United States,Minnesota,St. Louis,Duluth,Bagley Nature Area,Vermont Center for Ecostudies,M,
739,6,adult,-72.56,NA,NA,JM001(RM),Anax junius,46.8233,-92.0869,United States,Minnesota,St. Louis,Duluth,UMD Bagley Nature Area,Vermont Center for Ecostudies,M,
735,7,adult,-75.68,NA,NA,AC002(RM),Anax junius,46.8233,-92.0869,United States,Minnesota,St. Louis,Duluth,Bagley Nature Area,Vermont Center for Ecostudies,M,
744,7,adult,-78.66,NA,NA,MH001(RM),Anax junius,46.8233,-92.0869,United States,Minnesota,St. Louis,Duluth,Bagley Nature Area,Vermont Center for Ecostudies,M,
748,6,adult,-80.24,NA,NA,KM003(RM),Anax junius,46.8233,-92.0869,United States,Minnesota,St. Louis,Duluth,Bagley Nature Area,Vermont Center for Ecostudies,M,
738,6,adult,-81.24,-85.73,NA,ME001(RM),Anax junius,46.8233,-92.0869,United States,Minnesota,St. Louis,Duluth,Bagley Nature Area,Vermont Center for Ecostudies,M,
752,6,adult,-90.53,NA,NA,KM001(RM),Anax junius,46.8233,-92.0869,United States,Minnesota,St. Louis,Duluth,Bagley Nature Area,Vermont Center for Ecostudies,F,
749,6,adult,-93.46,NA,NA,KM004(RM),Anax junius,46.8233,-92.0869,United States,Minnesota,St. Louis,Duluth,Bagley Nature Area,Vermont Center for Ecostudies,M,
745,7,adult,-98.86,NA,NA,HP001(RM),Anax junius,46.8233,-92.0869,United States,Minnesota,St. Louis,Duluth,Bagley Nature Area-Pond,Vermont Center for Ecostudies,M,
746,6,adult,-99.48,NA,NA,MS001(RM),Anax junius,46.8233,-92.0869,United States,Minnesota,St. Louis,Duluth,Bagley Nature Area,Vermont Center for Ecostudies,M,
742,7,adult,-104.87,NA,NA,MH003(RM),Anax junius,46.8233,-92.0869,United States,Minnesota,St. Louis,Duluth,Bagley Nature Area,Vermont Center for Ecostudies,F,
514,5,adult,-85.45,NA,NA,MOS0017052,Anax junius,46.8477,-87.8307,United States,Michigan,Marquette ,,Huron Mountain Club; Lily Pond,University of Michigan,,
737,6,adult,-76.52,-75.25,NA,RM001(RM),Anax junius,46.8719,-92.0572,United States,Minnesota,St. Louis,Duluth,West of Riley Rd. and Jean Duluth Rd.,Vermont Center for Ecostudies,F,
736,6,adult,-78.85,NA,NA,RM002(RM),Anax junius,46.8719,-92.0572,United States,Minnesota,St. Louis,Duluth,West of Riley Rd. and Jean Duluth Rd.,Vermont Center for Ecostudies,M,
845,8,Teneral,-111.85,NA,NA,NBM- 007820,Anax junius,46.93,-64.91,Canada,New Brunswick,Kent,,"shallow roadside pond, Highway 117, near north border of Kouchibouguac National Park",New Brunswick Museum,M,Mature appearance
248,7,adult,-68.28,NA,NA,FSCA0089,Anax junius,46.9661,-88.1439,United States,Michigan,Baraga,,", rocky shore end of point abbaye",Florida State Collection of Arthropods,M,
751,7,adult,-60.52,NA,NA,KM002(RM),Anax junius,47.0444,-92.1853,United States,Minnesota,St. Louis,Duluth,Boulder lake environmental learning center,Vermont Center for Ecostudies,M,
741,6,adult,-72.34,NA,NA,KC001(RM),Anax junius,47.0514,-92.1997,United States,Minnesota,St. Louis,Duluth,Boulder Lake Management Area-Dam Area,Vermont Center for Ecostudies,M,
747,6,adult,-51.45,NA,NA,SM001(RM),Anax junius,47.0719,-92.1344,United States,Minnesota,St. Louis,Duluth,Boulder Lake Management Area-Buzz Ryan state forest rd.,Vermont Center for Ecostudies,M,
740,6,adult,-80.72,-76.37,NA,KC002(RM),Anax junius,47.0806,-92.1311,United States,Minnesota,St. Louis,Duluth,Boulder Lake Management Area-Buzz Ryan state forest rd.,Vermont Center for Ecostudies,M,
635,5,adult,-63.97,NA,NA,333140,Anax junius,47.4738,-94.8802,United States,Minnesota,,,Bemidji,USNM,,
906,9,exuviae,NA,NA,NA,,Anax junius,47.681,-122.2512,United States,Washington,King,Seattle,Magnuson Park,Paulson Collection,,
879,6,adult,-79.81,NA,NA,21799,Anax junius,48.8225,-94.6992,Canada,Ontario,,,"Rainy River, Oak Grove Camp",Ontario Natural Heritage Information Centre (NHIC),F,
947,5,adult,-70.62,NA,NA,346,Anax junius,48.9929,-95.771,United States,Minnesota,Roseau,,Minn. 310 at Canadian border,Paulson Collection,F,
160,7,adult,-123.23,NA,NA,FSCA0001,Anax junius,48.9947,-123.6771,Canada,British Columbia,,,", Thetis Island",Florida State Collection of Arthropods,M,lat/long - mm
605,8,adult,-167.14,NA,NA,CNC010,Anax junius,49.2364,-121.9834,Canada,British Columbia,,,Harrison Bay,Canadian National Collection,,
606,7,adult,-171.38,NA,NA,CNC011,Anax junius,49.2399,-121.7657,Canada,British Columbia,,Agassiz,,Canadian National Collection,,
1069,5,adult,-82.19,NA,NA,CNC061,Anax junius,49.3995,-99.6306,Canada,Manitoba,,Ninette,Pelican Lake,Canadian National Collection,M,
1068,5,adult,-91.59,NA,NA,CNC060,Anax junius,49.3995,-99.6306,Canada,Manitoba,,Ninette,,Canadian National Collection,F,
1045,5,adult,-86.25,NA,NA,CNC037,Anax junius,49.7093,-99.6031,Canada,Manitoba,,Aweme,,Canadian National Collection,M,
617,5,adult,-71.55,NA,NA,CNC020,Anax junius,49.7098,-99.6036,Canada,Manitoba,,Aweme,Aweme,Canadian National Collection,,
609,5,adult,-81.94,NA,NA,CNC014,Anax junius,49.7098,-99.6036,Canada,Manitoba,,Aweme,Aweme,Canadian National Collection,,
610,5,adult,-97.62,NA,NA,CNC015,Anax junius,49.7098,-99.6036,Canada,Manitoba,,Aweme,Aweme,Canadian National Collection,,
600,6,adult,-70.81,NA,NA,CNC005,Anax junius,49.815,-97.2194,Canada,Manitoba,,Winnipeg,Fort Whyte,Canadian National Collection,,
596,5,adult,-72.96,NA,NA,CNC001,Anax junius,49.815,-97.2194,Canada,Manitoba,,Winnipeg,Fort Whyte,Canadian National Collection,,
599,6,adult,-83.9,NA,NA,CNC004,Anax junius,49.815,-97.2194,Canada,Manitoba,,Winnipeg,Fort Whyte,Canadian National Collection,,
601,6,adult,-84.66,NA,NA,CNC006,Anax junius,49.815,-97.2194,Canada,Manitoba,,Winnipeg,Fort Whyte,Canadian National Collection,,
603,6,adult,-88.03,NA,-100.9,CNC008,Anax junius,49.815,-97.2194,Canada,Manitoba,,Winnipeg,Fort Whyte,Canadian National Collection,,
602,6,adult,-89.52,NA,NA,CNC007,Anax junius,49.815,-97.2194,Canada,Manitoba,,Winnipeg,Fort Whyte,Canadian National Collection,,
598,5,adult,-104.39,NA,NA,CNC003,Anax junius,49.815,-97.2194,Canada,Manitoba,,Winnipeg,Fort Whyte,Canadian National Collection,,
597,5,adult,-105.09,NA,NA,CNC002,Anax junius,49.815,-97.2194,Canada,Manitoba,,Winnipeg,Fort Whyte,Canadian National Collection,,
1035,8,adult,-77.7,NA,NA,ANT. ISL-001,Anax junius,49.8666,-64.5166,Canada,,,,"Anticosti Island, West point, small pond",Vermont Center for Ecostudies,M,
1036,8,adult,-90.76,NA,NA,ANT. ISL-002,Anax junius,49.8666,-64.5166,Canada,,,,"Anticosti Island, West point, small pond",Vermont Center for Ecostudies,M,
615,10,adult,-190.31,NA,NA,CNC019,Anax junius,49.9001,-97.1381,Canada,Manitoba,,Winnipeg,,Canadian National Collection,,
1042,6,adult,-91.4,NA,NA,CNC034,Anax junius,50.1436,-96.8754,Canada,Manitoba,,Selkirk,,Canadian National Collection,M,
869,5,adult,-85.67,NA,NA,25890,Anax junius,43.6931,-79.3604,Canada,Ontario,York,,Donlands,Royal Ontario Museum,F,
1104A,6,exuviae,-83.23,,,,Anax junius,,,United States,Rhode Island,,South Kingstown,"""Kitteridge Big"" Pond",Vermont Center for Ecostudies,,n=11
1104B,6,exuviae,-83.59,,,,Anax junius,,,United States,Rhode Island,,South Kingstown,"""Kitteridge Big"" Pond",Vermont Center for Ecostudies,,n=11
1106A,7,exuviae,-100.68,,,,Anax junius,,,United States,Rhode Island,,Narragansett,Strathmore Pond,Vermont Center for Ecostudies,,n=11
1106B,7,exuviae,-101.86,,,,Anax junius,,,United States,Rhode Island,,Narragansett,Strathmore Pond,Vermont Center for Ecostudies,,n=11
1037,,,-68.78,,,,Anax junius,,,,,,,,Vermont Center for Ecostudies,,
991,10,adult,,,,,Anax junius,,,Mexico,,,,Cansaburro,Smithsonian Conservation Biology Institute ,,
992,10,adult,,,,,Anax junius,,,Mexico,,,,Rio San Isidro @ El Crucero,Smithsonian Conservation Biology Institute ,,
993,10,adult,,,,,Anax junius,,,Mexico,,,,Cansaburro,Smithsonian Conservation Biology Institute ,,Two individuals
994,10,adult,,,,,Anax junius,,,Mexico,,,,Cansaburro,Smithsonian Conservation Biology Institute ,,
996,10,adult,,,,,Anax junius,,,Mexico,,,,Cansaburro,Smithsonian Conservation Biology Institute ,,
998,10,adult,,,,,Anax junius,,,Mexico,,,,Cansaburro,Smithsonian Conservation Biology Institute ,,
